timestamp
10201176630
10399634447
10601512853
10801278459
11002536996
11201205504
11399258557
11599589301
11801471086
12000424863
12202362967
12401536479
12603353136
12802369576
13002262957
13201241957
13400741228
13600627050
13802271482
14003348183
14203051588
14402614614
14604367693
14804324986
15003297578
15204007707
15405825340
15607588399
15805764393
16005285505
16204101500
16403328996
16604689787
16806303418
17004489846
17203290962
17403924663
17605031132
17806789713
18006774058
18208005480
18407921529
18609702140
18809006994
19010679253
19210073318
19410593830
19610828661
19810490731
20010740508
20210964588
20412384682
20610386585
20811432509
21009670456
21210378411
21409349233
21608814630
21807047936
22008357061
22210158893
22409480988
22608080623
22809982420
23008272126
23207425934
23409181863
23609668401
23808159799
24008193070
24209091669
24410082122
24608469063
24806580537
25008509772
25208927740
25408376004
25608136030
25807104775
26008526431
26208643241
26408306069
26609038950
26810643729
27010025339
27211082876
27409577987
27607739827
27807928558
28007717510
28208393004
28409806423
28609983876
28809602301
29011109402
29211730489
29409890752
29608622601
29807502313
30008342091
30210286206
30409617771
30611133438
30812151519
31012879663
31214830148
31413746306
31614916449
31813600283
32012932002
32213050626
32411229469
32613134368
32811294017
33010729267
33209269485
33410408297
33611399224
33810303102
34008918326
34207107768
34408549290
34607539726
34808751306
35008222024
35206822841
35408231616
35606953613
35807959088
36008529769
36209010095
36408845302
36610842835
36812010527
37011296470
37210609596
37409269649
37608210600
37808762717
38009107107
38208482129
38407553492
38609000647
38810814456
39012219439
39212813119
39413802869
39614880213
39816034908
40017692417
40218204595
40416350492
40617029556
40819007795
41017054542
41215757266
41413824441
41614707270
41814097241
42013313900
42215121958
42415477140
42614591764
42814549231
43015291669
43213684485
43413174727
43614014914
43813666226
44012954306
44211885537
44411947722
44613766567
44813425221
45013443214
45215244430
45414524698
45616392133
45816003326
46015777186
46216627205
46417774491
46619548182
46818603766
47017123993
47217040221
47418652616
47616788983
47818433763
48020100262
48221279033
48421780201
48623636240
48822594700
49020922880
49222843284
49422062336
49621823776
49821216227
50022950218
50224869301
50423710066
50623561697
50821788316
51020151688
51221626426
51420309817
51618897291
51817053905
52015235113
52214011678
52415013417
52613141986
52812792464
53014029574
53214350513
53415472878
53617259379
53816537049
54015448417
54215786475
54416952326
54616044930
54817456223
55018842105
55217458292
55418801600
55620478203
55819028587
56020583866
56221767524
56423336134
56621717422
56821148000
57022544782
57221565719
57422016026
57623764163
57824114045
58025499764
58226668957
58426826640
58627910636
58828114015
59026662689
59224854201
59426140962
59627597819
59828675977
60029283671
60231148700
60430769108
60629152126
60828759804
61028972163
61227574523
61426541609
61624631215
61826404431
62024923687
62222953933
62421343190
62622921440
62822526524
63022113525
63222162102
63420199380
63621225340
63820849148
64021787203
64222856538
64421562281
64623017578
64822230729
65022574423
65223864492
65423836370
65622754587
65822871723
66024497294
66223526550
66423758199
66623095375
66824006192
67025194201
67225868739
67425146104
67625045325
67824997850
68025758683
68227219529
68425667403
68626911255
68825737183
69025732901
69225968622
69424945420
69623707807
69821928945
70023117149
70221411174
70421012998
70619075402
70820040028
71021965603
71222331565
71421787995
71622094680
71820804043
72021404750
72219964728
72419288470
72620545561
72818781149
73020077513
73219741595
73420937136
73620446418
73818538246
74017428939
74217598466
74418017079
74617072579
74818710169
75020298061
75221774317
75422346140
75623880505
75824764375
76023987537
76223471205
76422374261
76623348348
76824447647
77023448198
77224226014
77424987426
77625447727
77824672824
78025510646
78223730580
78425388109
78627199681
78826686419
79027653101
79228256674
79429803071
79628637532
79828571323
80028792218
80230340415
80431823049
80632870638
80831191621
81032833374
81233050417
81431737169
81630663072
81828961451
82030470600
82230511336
82428635668
82630066876
82830099010
83028745612
83229092575
83428718351
83629127455
83827165248
84026575403
84225182539
84425335687
84623690609
84825690145
85025082228
85225451396
85427378280
85628872032
85827095768
86025724674
86225592857
86424301834
86623557504
86824456616
87026069189
87225340111
87425758795
