timestamp,frequency
1970-01-01 00:00:46,15.696
1970-01-01 00:00:47,28.776
1970-01-01 00:00:48,26.16
1970-01-01 00:00:49,26.16
1970-01-01 00:00:50,26.16
1970-01-01 00:00:51,26.16
1970-01-01 00:00:52,26.16
1970-01-01 00:00:53,26.16
1970-01-01 00:00:54,26.16
1970-01-01 00:00:55,26.16
1970-01-01 00:00:56,26.16
1970-01-01 00:00:57,26.16
1970-01-01 00:00:58,26.16
1970-01-01 00:00:59,26.16
1970-01-01 00:01:00,26.16
1970-01-01 00:01:01,26.16
1970-01-01 00:01:02,26.16
1970-01-01 00:01:03,28.776
1970-01-01 00:01:04,26.16
1970-01-01 00:01:05,26.16
1970-01-01 00:01:06,26.16
1970-01-01 00:01:07,26.16
1970-01-01 00:01:08,26.16
1970-01-01 00:01:09,26.16
1970-01-01 00:01:10,28.776
1970-01-01 00:01:11,23.544
1970-01-01 00:01:12,26.16
1970-01-01 00:01:13,26.16
1970-01-01 00:01:14,28.776
1970-01-01 00:01:15,26.16
1970-01-01 00:01:16,26.16
1970-01-01 00:01:17,23.544
1970-01-01 00:01:18,28.776
1970-01-01 00:01:19,26.16
1970-01-01 00:01:20,26.16
1970-01-01 00:01:21,26.16
1970-01-01 00:01:22,26.16
1970-01-01 00:01:23,26.16
1970-01-01 00:01:24,26.16
1970-01-01 00:01:25,26.16
1970-01-01 00:01:26,26.16
1970-01-01 00:01:27,28.776
1970-01-01 00:01:28,23.544
1970-01-01 00:01:29,26.16
1970-01-01 00:01:30,26.16
1970-01-01 00:01:31,26.16
1970-01-01 00:01:32,26.16
1970-01-01 00:01:33,26.16
1970-01-01 00:01:34,28.776
1970-01-01 00:01:35,23.544
1970-01-01 00:01:36,28.776
1970-01-01 00:01:37,26.16
1970-01-01 00:01:38,26.16
1970-01-01 00:01:39,26.16
1970-01-01 00:01:40,26.16
1970-01-01 00:01:41,26.16
1970-01-01 00:01:42,26.16
1970-01-01 00:01:43,26.16
1970-01-01 00:01:44,26.16
1970-01-01 00:01:45,26.16
1970-01-01 00:01:46,26.16
1970-01-01 00:01:47,26.16
1970-01-01 00:01:48,28.776
1970-01-01 00:01:49,26.16
1970-01-01 00:01:50,23.544
1970-01-01 00:01:51,26.16
1970-01-01 00:01:52,28.776
1970-01-01 00:01:53,26.16
1970-01-01 00:01:54,26.16
1970-01-01 00:01:55,26.16
1970-01-01 00:01:56,26.16
1970-01-01 00:01:57,26.16
1970-01-01 00:01:58,26.16
1970-01-01 00:01:59,26.16
1970-01-01 00:02:00,26.16
1970-01-01 00:02:01,26.16
1970-01-01 00:02:02,26.16
1970-01-01 00:02:03,26.16
1970-01-01 00:02:04,26.16
1970-01-01 00:02:05,26.16
1970-01-01 00:02:06,26.16
1970-01-01 00:02:07,26.16
1970-01-01 00:02:08,26.16
1970-01-01 00:02:09,26.16
1970-01-01 00:02:10,26.16
1970-01-01 00:02:11,26.16
1970-01-01 00:02:12,26.16
1970-01-01 00:02:13,28.776
1970-01-01 00:02:14,26.16
1970-01-01 00:02:15,26.16
1970-01-01 00:02:16,26.16
1970-01-01 00:02:17,26.16
1970-01-01 00:02:18,26.16
1970-01-01 00:02:19,26.16
1970-01-01 00:02:20,26.16
1970-01-01 00:02:21,26.16
1970-01-01 00:02:22,26.16
1970-01-01 00:02:23,26.16
1970-01-01 00:02:24,26.16
1970-01-01 00:02:25,26.16
1970-01-01 00:02:26,28.776
1970-01-01 00:02:27,26.16
1970-01-01 00:02:28,26.16
1970-01-01 00:02:29,26.16
1970-01-01 00:02:30,26.16
1970-01-01 00:02:31,26.16
1970-01-01 00:02:32,26.16
1970-01-01 00:02:33,26.16
1970-01-01 00:02:34,23.544
1970-01-01 00:02:35,26.16
1970-01-01 00:02:36,26.16
1970-01-01 00:02:37,26.16
1970-01-01 00:02:38,26.16
1970-01-01 00:02:39,28.776
1970-01-01 00:02:40,26.16
1970-01-01 00:02:41,26.16
1970-01-01 00:02:42,26.16
1970-01-01 00:02:43,26.16
1970-01-01 00:02:44,26.16
1970-01-01 00:02:45,26.16
1970-01-01 00:02:46,26.16
1970-01-01 00:02:47,26.16
1970-01-01 00:02:48,26.16
1970-01-01 00:02:49,26.16
1970-01-01 00:02:50,26.16
1970-01-01 00:02:51,26.16
1970-01-01 00:02:52,28.776
1970-01-01 00:02:53,26.16
1970-01-01 00:02:54,26.16
1970-01-01 00:02:55,18.312
1970-01-01 00:02:56,34.008
1970-01-01 00:02:57,26.16
1970-01-01 00:02:58,26.16
1970-01-01 00:02:59,26.16
1970-01-01 00:03:00,26.16
1970-01-01 00:03:01,26.16
1970-01-01 00:03:02,26.16
1970-01-01 00:03:03,26.16
1970-01-01 00:03:04,26.16
1970-01-01 00:03:05,26.16
1970-01-01 00:03:06,26.16
1970-01-01 00:03:07,26.16
1970-01-01 00:03:08,26.16
1970-01-01 00:03:09,26.16
1970-01-01 00:03:10,28.776
1970-01-01 00:03:11,26.16
1970-01-01 00:03:12,26.16
1970-01-01 00:03:13,26.16
1970-01-01 00:03:14,26.16
1970-01-01 00:03:15,26.16
1970-01-01 00:03:16,26.16
1970-01-01 00:03:17,23.544
1970-01-01 00:03:18,26.16
1970-01-01 00:03:19,26.16
1970-01-01 00:03:20,26.16
1970-01-01 00:03:21,23.544
