timestamp,frequency
1970-01-01 00:00:10,1513136.944
1970-01-01 00:00:11,1513136.944
1970-01-01 00:00:12,1513136.944
1970-01-01 00:00:13,1513136.944
1970-01-01 00:00:14,1513136.944
1970-01-01 00:00:15,1513136.944
1970-01-01 00:00:16,1513136.944
1970-01-01 00:00:17,1513136.944
1970-01-01 00:00:18,1513136.944
1970-01-01 00:00:19,1513136.944
1970-01-01 00:00:20,1513136.944
1970-01-01 00:00:21,1513136.944
1970-01-01 00:00:22,1513136.944
1970-01-01 00:00:23,1460959.808
1970-01-01 00:00:24,1513136.944
1970-01-01 00:00:25,1513136.944
1970-01-01 00:00:26,1565314.08
1970-01-01 00:00:27,1460959.808
1970-01-01 00:00:28,1513136.944
1970-01-01 00:00:29,1513136.944
1970-01-01 00:00:30,1513136.944
1970-01-01 00:00:31,1513136.944
1970-01-01 00:00:32,1513136.944
1970-01-01 00:00:33,1513136.944
1970-01-01 00:00:34,1513136.944
1970-01-01 00:00:35,1513136.944
1970-01-01 00:00:36,1460959.808
1970-01-01 00:00:37,1513136.944
1970-01-01 00:00:38,1513136.944
1970-01-01 00:00:39,1513136.944
1970-01-01 00:00:40,1513136.944
1970-01-01 00:00:41,1513136.944
1970-01-01 00:00:42,1513136.944
1970-01-01 00:00:43,1513136.944
1970-01-01 00:00:44,1513136.944
1970-01-01 00:00:45,1513136.944
1970-01-01 00:00:46,1513136.944
1970-01-01 00:00:47,1513136.944
1970-01-01 00:00:48,1513136.944
1970-01-01 00:00:49,1565314.08
1970-01-01 00:00:50,1460959.808
1970-01-01 00:00:51,1565314.08
1970-01-01 00:00:52,1513136.944
1970-01-01 00:00:53,1513136.944
1970-01-01 00:00:54,1513136.944
1970-01-01 00:00:55,1513136.944
1970-01-01 00:00:56,1513136.944
1970-01-01 00:00:57,1513136.944
1970-01-01 00:00:58,1513136.944
1970-01-01 00:00:59,1513136.944
1970-01-01 00:01:00,1513136.944
1970-01-01 00:01:01,1513136.944
1970-01-01 00:01:02,1513136.944
1970-01-01 00:01:03,1513136.944
1970-01-01 00:01:04,1513136.944
1970-01-01 00:01:05,1513136.944
1970-01-01 00:01:06,1513136.944
1970-01-01 00:01:07,1513136.944
1970-01-01 00:01:08,1513136.944
1970-01-01 00:01:09,1513136.944
1970-01-01 00:01:10,1513136.944
1970-01-01 00:01:11,1513136.944
1970-01-01 00:01:12,1513136.944
1970-01-01 00:01:13,1513136.944
1970-01-01 00:01:14,1513136.944
1970-01-01 00:01:15,1513136.944
1970-01-01 00:01:16,1513136.944
1970-01-01 00:01:17,1513136.944
1970-01-01 00:01:18,1513136.944
1970-01-01 00:01:19,1513136.944
1970-01-01 00:01:20,1513136.944
1970-01-01 00:01:21,1513136.944
1970-01-01 00:01:22,1513136.944
1970-01-01 00:01:23,1565314.08
1970-01-01 00:01:24,1513136.944
1970-01-01 00:01:25,1460959.808
1970-01-01 00:01:26,1513136.944
1970-01-01 00:01:27,1513136.944
1970-01-01 00:01:28,1565314.08
1970-01-01 00:01:29,1460959.808
1970-01-01 00:01:30,1513136.944
1970-01-01 00:01:31,1513136.944
1970-01-01 00:01:32,1513136.944
1970-01-01 00:01:33,1565314.08
1970-01-01 00:01:34,1513136.944
1970-01-01 00:01:35,1460959.808
1970-01-01 00:01:36,1513136.944
1970-01-01 00:01:37,1513136.944
1970-01-01 00:01:38,1513136.944
1970-01-01 00:01:39,1513136.944
1970-01-01 00:01:40,1513136.944
1970-01-01 00:01:41,1513136.944
1970-01-01 00:01:42,1513136.944
1970-01-01 00:01:43,1513136.944
1970-01-01 00:01:44,1513136.944
1970-01-01 00:01:45,1513136.944
1970-01-01 00:01:46,1513136.944
1970-01-01 00:01:47,1513136.944
1970-01-01 00:01:48,1513136.944
1970-01-01 00:01:49,1513136.944
1970-01-01 00:01:50,1513136.944
1970-01-01 00:01:51,1513136.944
1970-01-01 00:01:52,1513136.944
1970-01-01 00:01:53,1513136.944
1970-01-01 00:01:54,1513136.944
1970-01-01 00:01:55,1513136.944
1970-01-01 00:01:56,1513136.944
1970-01-01 00:01:57,1513136.944
1970-01-01 00:01:58,1513136.944
1970-01-01 00:01:59,1460959.808
1970-01-01 00:02:00,1513136.944
1970-01-01 00:02:01,1513136.944
1970-01-01 00:02:02,1513136.944
1970-01-01 00:02:03,1513136.944
1970-01-01 00:02:04,1513136.944
1970-01-01 00:02:05,1513136.944
1970-01-01 00:02:06,1513136.944
1970-01-01 00:02:07,1513136.944
1970-01-01 00:02:08,1513136.944
1970-01-01 00:02:09,1513136.944
1970-01-01 00:02:10,1513136.944
1970-01-01 00:02:11,1513136.944
1970-01-01 00:02:12,1513136.944
1970-01-01 00:02:13,1565314.08
1970-01-01 00:02:14,1460959.808
1970-01-01 00:02:15,1565314.08
1970-01-01 00:02:16,1513136.944
1970-01-01 00:02:17,1460959.808
1970-01-01 00:02:18,1513136.944
1970-01-01 00:02:19,1513136.944
1970-01-01 00:02:20,1513136.944
1970-01-01 00:02:21,1513136.944
1970-01-01 00:02:22,1513136.944
1970-01-01 00:02:23,1513136.944
1970-01-01 00:02:24,1513136.944
1970-01-01 00:02:25,1513136.944
1970-01-01 00:02:26,1513136.944
1970-01-01 00:02:27,1513136.944
1970-01-01 00:02:28,1460959.808
1970-01-01 00:02:29,1513136.944
1970-01-01 00:02:30,1565314.08
1970-01-01 00:02:31,1460959.808
1970-01-01 00:02:32,1565314.08
1970-01-01 00:02:33,1513136.944
1970-01-01 00:02:34,1460959.808
1970-01-01 00:02:35,1513136.944
1970-01-01 00:02:36,1513136.944
1970-01-01 00:02:37,1513136.944
1970-01-01 00:02:38,1565314.08
1970-01-01 00:02:39,1513136.944
1970-01-01 00:02:40,1460959.808
1970-01-01 00:02:41,1513136.944
1970-01-01 00:02:42,1513136.944
1970-01-01 00:02:43,1513136.944
1970-01-01 00:02:44,1460959.808
1970-01-01 00:02:45,1513136.944
1970-01-01 00:02:46,1513136.944
1970-01-01 00:02:47,1513136.944
1970-01-01 00:02:48,1513136.944
1970-01-01 00:02:49,1565314.08
1970-01-01 00:02:50,1513136.944
1970-01-01 00:02:51,1513136.944
1970-01-01 00:02:52,1513136.944
1970-01-01 00:02:53,1513136.944
1970-01-01 00:02:54,1513136.944
1970-01-01 00:02:55,1513136.944
1970-01-01 00:02:56,1513136.944
1970-01-01 00:02:57,1513136.944
1970-01-01 00:02:58,1513136.944
1970-01-01 00:02:59,1513136.944
1970-01-01 00:03:00,1513136.944
1970-01-01 00:03:01,1513136.944
1970-01-01 00:03:02,1513136.944
1970-01-01 00:03:03,1513136.944
1970-01-01 00:03:04,1513136.944
1970-01-01 00:03:05,1513136.944
1970-01-01 00:03:06,1513136.944
1970-01-01 00:03:07,1513136.944
1970-01-01 00:03:08,1513136.944
1970-01-01 00:03:09,1513136.944
1970-01-01 00:03:10,1513136.944
1970-01-01 00:03:11,1513136.944
1970-01-01 00:03:12,1513136.944
1970-01-01 00:03:13,1513136.944
1970-01-01 00:03:14,1513136.944
1970-01-01 00:03:15,1513136.944
1970-01-01 00:03:16,1513136.944
1970-01-01 00:03:17,1513136.944
1970-01-01 00:03:18,1565314.08
