timestamp,frequency
1970-01-01 00:00:10,96.32
1970-01-01 00:00:11,120.4
1970-01-01 00:00:12,120.4
1970-01-01 00:00:13,120.4
1970-01-01 00:00:14,120.4
1970-01-01 00:00:15,120.4
1970-01-01 00:00:16,120.4
1970-01-01 00:00:17,120.4
1970-01-01 00:00:18,120.4
1970-01-01 00:00:19,120.4
1970-01-01 00:00:20,120.4
1970-01-01 00:00:21,120.4
1970-01-01 00:00:22,120.4
1970-01-01 00:00:23,120.4
1970-01-01 00:00:24,120.4
1970-01-01 00:00:25,120.4
1970-01-01 00:00:26,120.4
1970-01-01 00:00:27,120.4
1970-01-01 00:00:28,120.4
1970-01-01 00:00:29,120.4
1970-01-01 00:00:30,120.4
1970-01-01 00:00:31,120.4
1970-01-01 00:00:32,120.4
1970-01-01 00:00:33,120.4
1970-01-01 00:00:34,120.4
1970-01-01 00:00:35,120.4
1970-01-01 00:00:36,120.4
1970-01-01 00:00:37,120.4
1970-01-01 00:00:38,120.4
1970-01-01 00:00:39,120.4
1970-01-01 00:00:40,120.4
1970-01-01 00:00:41,120.4
1970-01-01 00:00:42,120.4
1970-01-01 00:00:43,120.4
1970-01-01 00:00:44,120.4
1970-01-01 00:00:45,120.4
1970-01-01 00:00:46,120.4
1970-01-01 00:00:47,120.4
1970-01-01 00:00:48,120.4
1970-01-01 00:00:49,120.4
1970-01-01 00:00:50,120.4
1970-01-01 00:00:51,120.4
1970-01-01 00:00:52,120.4
1970-01-01 00:00:53,120.4
1970-01-01 00:00:54,120.4
1970-01-01 00:00:55,120.4
1970-01-01 00:00:56,120.4
1970-01-01 00:00:57,120.4
1970-01-01 00:00:58,120.4
1970-01-01 00:00:59,120.4
1970-01-01 00:01:00,120.4
1970-01-01 00:01:01,120.4
1970-01-01 00:01:02,120.4
1970-01-01 00:01:03,120.4
1970-01-01 00:01:04,120.4
1970-01-01 00:01:05,120.4
1970-01-01 00:01:06,120.4
1970-01-01 00:01:07,120.4
1970-01-01 00:01:08,120.4
1970-01-01 00:01:09,120.4
1970-01-01 00:01:10,120.4
1970-01-01 00:01:11,120.4
1970-01-01 00:01:12,120.4
1970-01-01 00:01:13,120.4
1970-01-01 00:01:14,120.4
1970-01-01 00:01:15,120.4
1970-01-01 00:01:16,120.4
1970-01-01 00:01:17,120.4
1970-01-01 00:01:18,120.4
1970-01-01 00:01:19,120.4
1970-01-01 00:01:20,120.4
1970-01-01 00:01:21,120.4
1970-01-01 00:01:22,120.4
1970-01-01 00:01:23,120.4
1970-01-01 00:01:24,120.4
1970-01-01 00:01:25,120.4
1970-01-01 00:01:26,120.4
1970-01-01 00:01:27,120.4
1970-01-01 00:01:28,120.4
1970-01-01 00:01:29,120.4
1970-01-01 00:01:30,120.4
1970-01-01 00:01:31,120.4
1970-01-01 00:01:32,120.4
1970-01-01 00:01:33,120.4
1970-01-01 00:01:34,120.4
1970-01-01 00:01:35,120.4
1970-01-01 00:01:36,120.4
1970-01-01 00:01:37,120.4
1970-01-01 00:01:38,120.4
1970-01-01 00:01:39,120.4
1970-01-01 00:01:40,120.4
1970-01-01 00:01:41,120.4
1970-01-01 00:01:42,120.4
1970-01-01 00:01:43,120.4
1970-01-01 00:01:44,120.4
1970-01-01 00:01:45,120.4
1970-01-01 00:01:46,120.4
1970-01-01 00:01:47,120.4
1970-01-01 00:01:48,120.4
1970-01-01 00:01:49,120.4
1970-01-01 00:01:50,120.4
1970-01-01 00:01:51,120.4
1970-01-01 00:01:52,120.4
1970-01-01 00:01:53,120.4
1970-01-01 00:01:54,120.4
1970-01-01 00:01:55,120.4
1970-01-01 00:01:56,120.4
1970-01-01 00:01:57,120.4
1970-01-01 00:01:58,120.4
1970-01-01 00:01:59,120.4
1970-01-01 00:02:00,120.4
1970-01-01 00:02:01,120.4
1970-01-01 00:02:02,120.4
1970-01-01 00:02:03,120.4
1970-01-01 00:02:04,120.4
1970-01-01 00:02:05,120.4
1970-01-01 00:02:06,120.4
1970-01-01 00:02:07,120.4
1970-01-01 00:02:08,120.4
1970-01-01 00:02:09,120.4
1970-01-01 00:02:10,120.4
1970-01-01 00:02:11,120.4
1970-01-01 00:02:12,120.4
1970-01-01 00:02:13,120.4
1970-01-01 00:02:14,120.4
1970-01-01 00:02:15,120.4
1970-01-01 00:02:16,144.48
1970-01-01 00:02:17,120.4
1970-01-01 00:02:18,96.32
1970-01-01 00:02:19,120.4
1970-01-01 00:02:20,120.4
1970-01-01 00:02:21,120.4
1970-01-01 00:02:22,120.4
1970-01-01 00:02:23,120.4
1970-01-01 00:02:24,144.48
1970-01-01 00:02:25,120.4
