timestamp,frequency
1970-01-01 00:00:46,1.952
1970-01-01 00:00:47,2.928
1970-01-01 00:00:48,2.928
1970-01-01 00:00:49,2.928
1970-01-01 00:00:50,0.0
1970-01-01 00:00:51,0.0
1970-01-01 00:00:52,8.784
1970-01-01 00:00:53,3.904
1970-01-01 00:00:54,2.928
1970-01-01 00:00:55,2.928
1970-01-01 00:00:56,2.928
1970-01-01 00:00:57,2.928
1970-01-01 00:00:58,2.928
1970-01-01 00:00:59,2.928
1970-01-01 00:01:00,2.928
1970-01-01 00:01:01,2.928
1970-01-01 00:01:02,2.928
1970-01-01 00:01:03,2.928
1970-01-01 00:01:04,2.928
1970-01-01 00:01:05,2.928
1970-01-01 00:01:06,2.928
1970-01-01 00:01:07,2.928
1970-01-01 00:01:08,2.928
1970-01-01 00:01:09,3.904
1970-01-01 00:01:10,2.928
1970-01-01 00:01:11,2.928
1970-01-01 00:01:12,2.928
1970-01-01 00:01:13,2.928
1970-01-01 00:01:14,2.928
1970-01-01 00:01:15,2.928
1970-01-01 00:01:16,2.928
1970-01-01 00:01:17,2.928
1970-01-01 00:01:18,2.928
1970-01-01 00:01:19,2.928
1970-01-01 00:01:20,2.928
1970-01-01 00:01:21,2.928
1970-01-01 00:01:22,2.928
1970-01-01 00:01:23,2.928
1970-01-01 00:01:24,2.928
1970-01-01 00:01:25,2.928
1970-01-01 00:01:26,2.928
1970-01-01 00:01:27,3.904
1970-01-01 00:01:28,2.928
1970-01-01 00:01:29,2.928
1970-01-01 00:01:30,2.928
1970-01-01 00:01:31,2.928
1970-01-01 00:01:32,2.928
1970-01-01 00:01:33,2.928
1970-01-01 00:01:34,2.928
1970-01-01 00:01:35,2.928
1970-01-01 00:01:36,2.928
1970-01-01 00:01:37,2.928
1970-01-01 00:01:38,2.928
1970-01-01 00:01:39,2.928
1970-01-01 00:01:40,2.928
1970-01-01 00:01:41,2.928
1970-01-01 00:01:42,2.928
1970-01-01 00:01:43,2.928
1970-01-01 00:01:44,1.952
1970-01-01 00:01:45,3.904
1970-01-01 00:01:46,3.904
1970-01-01 00:01:47,2.928
1970-01-01 00:01:48,2.928
1970-01-01 00:01:49,2.928
1970-01-01 00:01:50,2.928
1970-01-01 00:01:51,2.928
1970-01-01 00:01:52,2.928
1970-01-01 00:01:53,2.928
1970-01-01 00:01:54,2.928
1970-01-01 00:01:55,2.928
1970-01-01 00:01:56,2.928
1970-01-01 00:01:57,2.928
1970-01-01 00:01:58,2.928
1970-01-01 00:01:59,2.928
1970-01-01 00:02:00,2.928
1970-01-01 00:02:01,2.928
1970-01-01 00:02:02,2.928
1970-01-01 00:02:03,2.928
1970-01-01 00:02:04,2.928
1970-01-01 00:02:05,3.904
1970-01-01 00:02:06,2.928
1970-01-01 00:02:07,2.928
1970-01-01 00:02:08,2.928
1970-01-01 00:02:09,2.928
1970-01-01 00:02:10,2.928
1970-01-01 00:02:11,2.928
1970-01-01 00:02:12,2.928
1970-01-01 00:02:13,2.928
1970-01-01 00:02:14,2.928
1970-01-01 00:02:15,2.928
1970-01-01 00:02:16,2.928
1970-01-01 00:02:17,2.928
1970-01-01 00:02:18,2.928
1970-01-01 00:02:19,2.928
1970-01-01 00:02:20,2.928
1970-01-01 00:02:21,2.928
1970-01-01 00:02:22,2.928
1970-01-01 00:02:23,2.928
1970-01-01 00:02:24,2.928
1970-01-01 00:02:25,2.928
1970-01-01 00:02:26,3.904
1970-01-01 00:02:27,2.928
1970-01-01 00:02:28,2.928
1970-01-01 00:02:29,2.928
1970-01-01 00:02:30,2.928
1970-01-01 00:02:31,2.928
1970-01-01 00:02:32,2.928
1970-01-01 00:02:33,2.928
1970-01-01 00:02:34,2.928
1970-01-01 00:02:35,2.928
1970-01-01 00:02:36,2.928
1970-01-01 00:02:37,2.928
1970-01-01 00:02:38,2.928
1970-01-01 00:02:39,2.928
1970-01-01 00:02:40,2.928
1970-01-01 00:02:41,2.928
1970-01-01 00:02:42,2.928
1970-01-01 00:02:43,2.928
1970-01-01 00:02:44,3.904
1970-01-01 00:02:45,2.928
1970-01-01 00:02:46,2.928
1970-01-01 00:02:47,2.928
1970-01-01 00:02:48,2.928
1970-01-01 00:02:49,2.928
1970-01-01 00:02:50,2.928
1970-01-01 00:02:51,2.928
1970-01-01 00:02:52,2.928
1970-01-01 00:02:53,2.928
1970-01-01 00:02:54,2.928
1970-01-01 00:02:55,2.928
1970-01-01 00:02:56,2.928
1970-01-01 00:02:57,2.928
1970-01-01 00:02:58,2.928
1970-01-01 00:02:59,2.928
1970-01-01 00:03:00,2.928
1970-01-01 00:03:01,2.928
1970-01-01 00:03:02,2.928
1970-01-01 00:03:03,2.928
1970-01-01 00:03:04,3.904
1970-01-01 00:03:05,2.928
1970-01-01 00:03:06,2.928
1970-01-01 00:03:07,2.928
1970-01-01 00:03:08,2.928
1970-01-01 00:03:09,2.928
1970-01-01 00:03:10,2.928
1970-01-01 00:03:11,2.928
1970-01-01 00:03:12,2.928
1970-01-01 00:03:13,2.928
1970-01-01 00:03:14,2.928
1970-01-01 00:03:15,2.928
1970-01-01 00:03:16,2.928
1970-01-01 00:03:17,2.928
1970-01-01 00:03:18,2.928
1970-01-01 00:03:19,2.928
1970-01-01 00:03:20,2.928
1970-01-01 00:03:21,2.928
